receipt number,PD,notice date,days,month
lin2090319679,2020-04-28 00:00:00,2021-01-05 00:00:00,252,21-Jan
lin2090299429,2020-04-13 00:00:00,2021-01-05 00:00:00,267,21-Jan
lin2090321227,2020-04-29 00:00:00,2021-01-05 00:00:00,251,21-Jan
lin2090331082,2020-05-06 00:00:00,2021-01-05 00:00:00,244,21-Jan
lin2090305184,2020-04-16 00:00:00,2021-01-04 00:00:00,263,21-Jan
lin 209031976,2020-04-28 00:00:00,2021-01-04 00:00:00,251,21-Jan
lin2090175076,2020-01-21 00:00:00,2021-01-04 00:00:00,349,21-Jan
lin20902 1733,2020-02-14 00:00:00,2021-01-04 00:00:00,325,21-Jan
lin1990513027,2019-06-10 00:00:00,2021-01-04 00:00:00,574,21-Jan
lin2090299363,2020-04-13 00:00:00,2021-01-04 00:00:00,266,21-Jan
lin2090155616,2020-01-07 00:00:00,2021-01-04 00:00:00,363,21-Jan
lin2090305069,2020-04-16 00:00:00,2021-01-04 00:00:00,263,21-Jan
lin2090319681,2020-04-28 00:00:00,2021-01-04 00:00:00,251,21-Jan
lin2090310963,2020-04-21 00:00:00,2021-01-04 00:00:00,258,21-Jan
lin2090131337,2019-12-18 00:00:00,2020-12-29 00:00:00,377,20-Dec
lin2090294881,2020-04-07 00:00:00,2020-12-29 00:00:00,266,20-Dec
lin2090315839,2020-04-24 00:00:00,2020-12-29 00:00:00,249,20-Dec
lin2090327766,2020-05-04 00:00:00,2021-01-06 00:00:00,247,21-Jan
lin2090294888,2020-04-07 00:00:00,2021-01-06 00:00:00,274,21-Jan
lin2090319685,2020-04-28 00:00:00,2021-01-06 00:00:00,253,21-Jan
lin2090327268,2020-05-04 00:00:00,2021-01-06 00:00:00,247,21-Jan
lin2090304140,2020-04-15 00:00:00,2021-01-06 00:00:00,266,21-Jan
lin2090294229,2020-04-07 00:00:00,2021-01-06 00:00:00,274,21-Jan
lin2090299364,2020-04-13 00:00:00,2021-01-06 00:00:00,268,21-Jan
lin2090294625,2020-04-07 00:00:00,2021-01-06 00:00:00,274,21-Jan
lin2090313465,2020-04-21 00:00:00,2021-01-06 00:00:00,260,21-Jan
lin2090294889,2020-04-07 00:00:00,2021-01-06 00:00:00,274,21-Jan
lin2090300563,2020-04-13 00:00:00,2021-01-06 00:00:00,268,21-Jan
lin2090333111,2020-05-07 00:00:00,2021-01-07 00:00:00,245,21-Jan
lin2090327876,2020-05-04 00:00:00,2021-01-07 00:00:00,248,21-Jan
lin2090319686,2020-04-28 00:00:00,2021-01-07 00:00:00,254,21-Jan
lin2090325793,2020-05-01 00:00:00,2021-01-07 00:00:00,251,21-Jan
lin2090300820,2020-04-13 00:00:00,2021-01-07 00:00:00,269,21-Jan
lin2090325794,2020-05-01 00:00:00,2021-01-07 00:00:00,251,21-Jan
lin2090319840,2020-04-28 00:00:00,2021-01-07 00:00:00,254,21-Jan
lin2090335283,2020-05-06 00:00:00,2021-01-07 00:00:00,246,21-Jan
lin2090327316,2020-05-04 00:00:00,2021-01-07 00:00:00,248,21-Jan
lin2090325667,2020-05-01 00:00:00,2021-01-07 00:00:00,251,21-Jan
lin2090323950,2020-05-01 00:00:00,2021-01-07 00:00:00,251,21-Jan
lin2090327681,2020-05-04 00:00:00,2021-01-07 00:00:00,248,21-Jan
lin2090333107,2020-05-07 00:00:00,2021-01-07 00:00:00,245,21-Jan
lin2090323407,2020-04-30 00:00:00,2021-01-07 00:00:00,252,21-Jan
lin2090327314,2020-05-04 00:00:00,2021-01-07 00:00:00,248,21-Jan
lin2090327355,2020-05-04 00:00:00,2021-01-08 00:00:00,249,21-Jan
lin2090300850,2020-04-13 00:00:00,2021-01-08 00:00:00,270,21-Jan
lin2090327677,2020-05-04 00:00:00,2021-01-08 00:00:00,249,21-Jan
lin2090252846,2020-03-09 00:00:00,2021-01-11 00:00:00,308,21-Jan
lin2090300898,2020-04-13 00:00:00,2021-01-11 00:00:00,273,21-Jan
lin2090322776,2020-04-30 00:00:00,2021-01-11 00:00:00,256,21-Jan
lin2090253459,2020-03-09 00:00:00,2021-01-12 00:00:00,309,21-Jan
lin2090319763,2020-04-28 00:00:00,2021-01-12 00:00:00,259,21-Jan
lin2090346827,2020-05-15 00:00:00,2021-01-12 00:00:00,242,21-Jan
lin2090286164,2020-03-27 00:00:00,2021-01-12 00:00:00,291,21-Jan
lin2090318220,2020-04-23 00:00:00,2021-01-12 00:00:00,264,21-Jan
lin2090346784,2020-05-15 00:00:00,2021-01-12 00:00:00,242,21-Jan
lin2090333146,2020-05-07 00:00:00,2021-01-12 00:00:00,250,21-Jan
lin2090342899,2020-05-13 00:00:00,2021-01-12 00:00:00,244,21-Jan
lin2090317687,2020-04-27 00:00:00,2021-01-13 00:00:00,261,21-Jan
lin2090252896,2020-03-09 00:00:00,2021-01-13 00:00:00,310,21-Jan
lin2090331136,2020-05-06 00:00:00,2021-01-13 00:00:00,252,21-Jan
lin2090319992,2020-04-28 00:00:00,2021-01-13 00:00:00,260,21-Jan
lin2090293205,2020-04-03 00:00:00,2021-01-13 00:00:00,285,21-Jan
lin2090342880,2020-05-13 00:00:00,2021-01-13 00:00:00,245,21-Jan
lin2090327313,2020-05-04 00:00:00,2021-01-13 00:00:00,254,21-Jan
lin2090217262,2020-02-14 00:00:00,2021-01-13 00:00:00,334,21-Jan
lin2090327315,2020-05-04 00:00:00,2021-01-13 00:00:00,254,21-Jan
lin2090315451,2020-04-23 00:00:00,2021-01-13 00:00:00,265,21-Jan
lin2090346340,2020-05-12 00:00:00,2021-01-13 00:00:00,246,21-Jan
lin2090340647,2020-05-12 00:00:00,2021-01-13 00:00:00,246,21-Jan
lin2090317778,2020-04-27 00:00:00,2021-01-13 00:00:00,261,21-Jan
lin2090340648,2020-05-12 00:00:00,2021-01-14 00:00:00,247,21-Jan
lin2090338565,2020-05-11 00:00:00,2021-01-14 00:00:00,248,21-Jan
lin2090327304,2020-05-04 00:00:00,2021-01-14 00:00:00,255,21-Jan
lin2090344395,2020-05-14 00:00:00,2021-01-14 00:00:00,245,21-Jan
lin2090131014,2019-12-19 00:00:00,2021-01-14 00:00:00,392,21-Jan
lin2090322777,2020-04-30 00:00:00,2021-01-14 00:00:00,259,21-Jan
lin2090343956,2020-05-12 00:00:00,2021-01-14 00:00:00,247,21-Jan
lin2090342926,2020-05-13 00:00:00,2021-01-14 00:00:00,246,21-Jan
lin2090346826,2020-05-15 00:00:00,2021-01-14 00:00:00,244,21-Jan
lin2090344216,2020-05-14 00:00:00,2021-01-14 00:00:00,245,21-Jan
lin2090307495,2020-04-17 00:00:00,2021-01-14 00:00:00,272,21-Jan
lin2090344414,2020-05-14 00:00:00,2021-01-14 00:00:00,245,21-Jan
lin2090349206,2020-05-18 00:00:00,2021-01-14 00:00:00,241,21-Jan
lin2090344412,2020-05-14 00:00:00,2021-01-14 00:00:00,245,21-Jan
lin2090346509,2020-05-14 00:00:00,2021-01-15 00:00:00,246,21-Jan
lin2090361068,2020-05-26 00:00:00,2021-01-20 00:00:00,239,21-Jan
lin2090351260,2020-05-19 00:00:00,2021-01-20 00:00:00,246,21-Jan
lin2090368844,2020-06-01 00:00:00,2021-01-21 00:00:00,234,21-Jan
lin2090355340,2020-05-21 00:00:00,2021-01-21 00:00:00,245,21-Jan
lin2090361070,2020-05-26 00:00:00,2021-01-21 00:00:00,240,21-Jan
lin2090360115,2020-05-26 00:00:00,2021-01-21 00:00:00,240,21-Jan
lin2090349382,2020-05-18 00:00:00,2021-01-21 00:00:00,248,21-Jan
lin2090370163,2020-06-01 00:00:00,2021-01-21 00:00:00,234,21-Jan
lin2090360577,2020-05-26 00:00:00,2021-01-21 00:00:00,240,21-Jan
lin2090360631,2020-05-26 00:00:00,2021-01-21 00:00:00,240,21-Jan
lin2090349144,2020-05-18 00:00:00,2021-01-21 00:00:00,248,21-Jan
lin2090361176,2020-05-26 00:00:00,2021-01-21 00:00:00,240,21-Jan
lin2090355442,2020-05-21 00:00:00,2021-01-21 00:00:00,245,21-Jan
lin2090360116,2020-05-26 00:00:00,2021-01-21 00:00:00,240,21-Jan
lin2090369909,2020-06-01 00:00:00,2021-01-21 00:00:00,234,21-Jan
lin2090370062,2020-06-01 00:00:00,2021-01-21 00:00:00,234,21-Jan
lin2090226704,2020-02-20 00:00:00,2021-01-22 00:00:00,337,21-Jan
lin2090205714,2020-02-07 00:00:00,2021-01-22 00:00:00,350,21-Jan
lin2090338686,2020-05-11 00:00:00,2021-01-14 00:00:00,248,21-Jan
lin2090353182,2020-05-20 00:00:00,2021-01-19 00:00:00,244,21-Jan
lin2090339102,2020-05-11 00:00:00,2021-01-19 00:00:00,253,21-Jan
lin2090338767,2020-05-11 00:00:00,2021-01-19 00:00:00,253,21-Jan
lin2090355200,2020-05-21 00:00:00,2021-01-19 00:00:00,243,21-Jan
lin2090304909,2020-04-16 00:00:00,2021-01-19 00:00:00,278,21-Jan
lin2090300562,2020-04-13 00:00:00,2021-01-19 00:00:00,281,21-Jan
lin2090361088,2020-05-26 00:00:00,2021-01-20 00:00:00,239,21-Jan
lin2090370161,2020-06-01 00:00:00,2021-01-20 00:00:00,233,21-Jan
lin2090361136,2020-05-26 00:00:00,2021-01-20 00:00:00,239,21-Jan
lin2090361200,2020-05-26 00:00:00,2021-01-20 00:00:00,239,21-Jan
lin2090369076,2020-06-01 00:00:00,2021-01-20 00:00:00,233,21-Jan
lin2090369986,2020-06-01 00:00:00,2021-01-20 00:00:00,233,21-Jan
lin2090369079,2020-06-01 00:00:00,2021-01-20 00:00:00,233,21-Jan
lin2090555041,2020-09-18 00:00:00,2021-01-20 00:00:00,124,21-Jan
lin2090370030,2020-06-01 00:00:00,2021-01-20 00:00:00,233,21-Jan
lin2090368036,2020-05-29 00:00:00,2021-01-20 00:00:00,236,21-Jan
lin2090349047,2020-05-18 00:00:00,2021-01-22 00:00:00,249,21-Jan
lin2090353028,2020-05-20 00:00:00,2021-01-22 00:00:00,247,21-Jan
lin2090352889,2020-05-19 00:00:00,2021-01-22 00:00:00,248,21-Jan
lin2090350836,2020-05-18 00:00:00,2021-01-22 00:00:00,249,21-Jan
lin2090367371,2020-05-29 00:00:00,2021-01-22 00:00:00,238,21-Jan
lin2090321201,2020-04-28 00:00:00,2021-01-23 00:00:00,270,21-Jan
lin2090253503,2020-03-09 00:00:00,2021-01-27 00:00:00,324,21-Jan
lin2090338833,2020-05-11 00:00:00,2021-01-25 00:00:00,259,21-Jan
lin2090379915,2020-06-08 00:00:00,2021-01-25 00:00:00,231,21-Jan
lin2090368035,2020-05-29 00:00:00,2021-01-25 00:00:00,241,21-Jan
lin2090348992,2020-05-18 00:00:00,2021-01-25 00:00:00,252,21-Jan
lin2090349205,2020-05-18 00:00:00,2021-01-26 00:00:00,253,21-Jan
lin2090379885,2020-06-08 00:00:00,2021-01-26 00:00:00,232,21-Jan
lin2090379777,2020-06-08 00:00:00,2021-01-26 00:00:00,232,21-Jan
lin2090368426,2020-05-29 00:00:00,2021-01-26 00:00:00,242,21-Jan
lin2090361137,2020-05-26 00:00:00,2021-01-26 00:00:00,245,21-Jan
lin2090379066,2020-06-08 00:00:00,2021-01-26 00:00:00,232,21-Jan
lin2090379651,2020-06-03 00:00:00,2021-01-26 00:00:00,237,21-Jan
lin2090379096,2020-06-08 00:00:00,2021-01-26 00:00:00,232,21-Jan
lin2090367370,2020-05-29 00:00:00,2021-01-26 00:00:00,242,21-Jan
lin2090353063,2020-05-20 00:00:00,2021-01-26 00:00:00,251,21-Jan
lin2090368655,2020-05-27 00:00:00,2021-01-26 00:00:00,244,21-Jan
lin 209035296,2020-05-20 00:00:00,2021-01-26 00:00:00,251,21-Jan
lin2090378098,2020-06-03 00:00:00,2021-01-26 00:00:00,237,21-Jan
lin2090379713,2020-06-08 00:00:00,2021-01-26 00:00:00,232,21-Jan
lin2090379087,2020-06-08 00:00:00,2021-01-27 00:00:00,233,21-Jan
lin2090376448,2020-06-05 00:00:00,2021-01-27 00:00:00,236,21-Jan
lin2090398384,2020-06-15 00:00:00,2021-01-27 00:00:00,226,21-Jan
lin2090318869,2020-04-28 00:00:00,2021-01-27 00:00:00,274,21-Jan
lin2090376336,2020-06-05 00:00:00,2021-01-27 00:00:00,236,21-Jan
lin2090379716,2020-06-08 00:00:00,2021-01-27 00:00:00,233,21-Jan
lin2090360114,2020-05-26 00:00:00,2021-01-29 00:00:00,248,21-Jan
lin2090369958,2020-06-01 00:00:00,2021-01-29 00:00:00,242,21-Jan
lin2090385343,2020-06-11 00:00:00,2021-01-29 00:00:00,232,21-Jan
lin2090385257,2020-06-11 00:00:00,2021-01-29 00:00:00,232,21-Jan
lin2090379779,2020-06-08 00:00:00,2021-01-29 00:00:00,235,21-Jan
lin2090335767,2020-05-08 00:00:00,2021-01-29 00:00:00,266,21-Jan
lin2090375356,2020-06-04 00:00:00,2021-01-29 00:00:00,239,21-Jan
lin2090315955,2020-04-24 00:00:00,2021-01-29 00:00:00,280,21-Jan
lin2090375241,2020-06-04 00:00:00,2021-01-29 00:00:00,239,21-Jan
lin2090319684,2020-04-28 00:00:00,2021-01-29 00:00:00,276,21-Jan
lin2090293117,2020-04-03 00:00:00,2021-01-29 00:00:00,301,21-Jan
lin2090319952,2020-04-28 00:00:00,2021-01-29 00:00:00,276,21-Jan
lin2090375236,2020-06-04 00:00:00,2021-01-29 00:00:00,239,21-Jan
lin2090370162,2020-06-01 00:00:00,2021-01-29 00:00:00,242,21-Jan
lin2090319680,2020-04-28 00:00:00,2021-01-29 00:00:00,276,21-Jan
lin2090346825,2020-05-15 00:00:00,2021-01-29 00:00:00,259,21-Jan
lin2090318867,2020-04-28 00:00:00,2021-01-29 00:00:00,276,21-Jan
lin2090385313,2020-06-11 00:00:00,2021-01-29 00:00:00,232,21-Jan
lin2090379717,2020-06-08 00:00:00,2021-01-29 00:00:00,235,21-Jan
lin2090369910,2020-06-01 00:00:00,2021-01-30 00:00:00,243,21-Jan
lin2090357246,2020-05-22 00:00:00,2021-01-30 00:00:00,253,21-Jan
lin2090379095,2020-06-08 00:00:00,2021-01-30 00:00:00,236,21-Jan
lin2090357307,2020-05-22 00:00:00,2021-01-30 00:00:00,253,21-Jan
lin2090296885,2020-04-08 00:00:00,2021-01-30 00:00:00,297,21-Jan
lin2090379650,2020-06-08 00:00:00,2021-01-30 00:00:00,236,21-Jan
lin2090357296,2020-05-22 00:00:00,2021-01-30 00:00:00,253,21-Jan
lin2090369957,2020-06-01 00:00:00,2021-01-30 00:00:00,243,21-Jan
lin2090379780,2020-06-08 00:00:00,2021-01-30 00:00:00,236,21-Jan
lin2090357348,2020-05-20 00:00:00,2021-02-01 00:00:00,257,21-Feb
lin2090389003,2020-06-15 00:00:00,2021-02-01 00:00:00,231,21-Feb
lin2090369078,2020-06-01 00:00:00,2021-02-01 00:00:00,245,21-Feb
lin2090352777,2020-05-20 00:00:00,2021-02-01 00:00:00,257,21-Feb
lin2090346828,2020-05-15 00:00:00,2021-02-01 00:00:00,262,21-Feb
lin2090335742,2020-05-08 00:00:00,2021-02-01 00:00:00,269,21-Feb
lin2090270000,2020-03-17 00:00:00,2021-02-01 00:00:00,321,21-Feb
lin2090361062,2020-05-26 00:00:00,2021-02-01 00:00:00,251,21-Feb
lin2090388999,2020-06-15 00:00:00,2021-02-01 00:00:00,231,21-Feb
lin2090389784,2020-06-15 00:00:00,2021-02-01 00:00:00,231,21-Feb
lin2090349266,2020-05-18 00:00:00,2021-02-01 00:00:00,259,21-Feb
lin2090386839,2020-06-12 00:00:00,2021-02-01 00:00:00,234,21-Feb
lin2090401714,2020-06-19 00:00:00,2021-02-01 00:00:00,227,21-Feb
lin2090389002,2020-06-15 00:00:00,2021-02-01 00:00:00,231,21-Feb
lin2090388998,2020-06-15 00:00:00,2021-02-01 00:00:00,231,21-Feb
lin2090377048,2020-06-05 00:00:00,2021-02-01 00:00:00,241,21-Feb
lin2090243685,2020-02-28 00:00:00,2021-02-01 00:00:00,339,21-Feb
lin2090349046,2020-05-18 00:00:00,2021-02-02 00:00:00,260,21-Feb
lin2090122358,2019-12-13 00:00:00,2021-02-02 00:00:00,417,21-Feb
lin2090361087,2020-05-26 00:00:00,2021-02-02 00:00:00,252,21-Feb
lin2090386841,2020-06-12 00:00:00,2021-02-02 00:00:00,235,21-Feb
lin2090386865,2020-06-12 00:00:00,2021-02-02 00:00:00,235,21-Feb
lin2090349171,2020-05-18 00:00:00,2021-02-02 00:00:00,260,21-Feb
lin2090369960,2020-06-01 00:00:00,2021-02-02 00:00:00,246,21-Feb
lin2090399584,2020-06-15 00:00:00,2021-02-02 00:00:00,232,21-Feb
lin2090385314,2020-06-11 00:00:00,2021-02-02 00:00:00,236,21-Feb
lin2090389432,2020-06-15 00:00:00,2021-02-02 00:00:00,232,21-Feb
lin2090375231,2020-06-04 00:00:00,2021-02-02 00:00:00,243,21-Feb
lin2090375187,2020-06-04 00:00:00,2021-02-02 00:00:00,243,21-Feb
lin2090359538,2020-05-19 00:00:00,2021-02-02 00:00:00,259,21-Feb
lin2090175075,2020-01-21 00:00:00,2021-02-02 00:00:00,378,21-Feb
lin2090389536,2020-06-15 00:00:00,2021-02-02 00:00:00,232,21-Feb
lin2090357247,2020-05-22 00:00:00,2021-02-03 00:00:00,257,21-Feb
lin2090398467,2020-06-18 00:00:00,2021-02-03 00:00:00,230,21-Feb
lin2090401715,2020-06-19 00:00:00,2021-02-03 00:00:00,229,21-Feb
lin2090389785,2020-06-15 00:00:00,2021-02-03 00:00:00,233,21-Feb
lin2090398464,2020-06-18 00:00:00,2021-02-03 00:00:00,230,21-Feb
lin2090388949,2020-06-15 00:00:00,2021-02-04 00:00:00,234,21-Feb
lin2090420630,2020-06-24 00:00:00,2021-02-04 00:00:00,225,21-Feb
lin2090339063,2020-05-11 00:00:00,2021-02-04 00:00:00,269,21-Feb
lin2090386840,2020-06-12 00:00:00,2021-02-04 00:00:00,237,21-Feb
lin2090486449,2020-08-06 00:00:00,2021-02-04 00:00:00,182,21-Feb
lin2090333195,2020-05-07 00:00:00,2021-02-04 00:00:00,273,21-Feb
lin2090333075,2020-05-07 00:00:00,2021-02-04 00:00:00,273,21-Feb
lin2090389433,2020-06-15 00:00:00,2021-02-04 00:00:00,234,21-Feb
lin2090517899,2020-08-21 00:00:00,2021-02-04 00:00:00,167,21-Feb
lin2090400117,2020-06-19 00:00:00,2021-02-05 00:00:00,231,21-Feb
lin2090404150,2020-06-22 00:00:00,2021-02-05 00:00:00,228,21-Feb
lin 209040409,2020-06-22 00:00:00,2021-02-05 00:00:00,228,21-Feb
lin2090355175,2020-05-21 00:00:00,2021-02-05 00:00:00,260,21-Feb
lin2090383557,2020-06-10 00:00:00,2021-02-05 00:00:00,240,21-Feb
lin2090409342,2020-06-24 00:00:00,2021-02-05 00:00:00,226,21-Feb
lin2090404146,2020-06-22 00:00:00,2021-02-05 00:00:00,228,21-Feb
lin2090386864,2020-06-12 00:00:00,2021-02-05 00:00:00,238,21-Feb
lin2090379711,2020-06-08 00:00:00,2021-02-06 00:00:00,243,21-Feb
lin2090404148,2020-06-22 00:00:00,2021-02-06 00:00:00,229,21-Feb
lin2090404145,2020-06-22 00:00:00,2021-02-06 00:00:00,229,21-Feb
lin2090404093,2020-06-22 00:00:00,2021-02-06 00:00:00,229,21-Feb
lin2090406513,2020-06-23 00:00:00,2021-02-10 00:00:00,232,21-Feb
lin2090385254,2020-06-11 00:00:00,2021-02-10 00:00:00,244,21-Feb
lin2090389005,2020-06-15 00:00:00,2021-02-10 00:00:00,240,21-Feb
lin2090440417,2020-07-03 00:00:00,2021-02-10 00:00:00,222,21-Feb
lin2090400118,2020-06-19 00:00:00,2021-02-10 00:00:00,236,21-Feb
lin2090364258,2020-05-28 00:00:00,2021-02-11 00:00:00,259,21-Feb
lin2090363243,2020-05-27 00:00:00,2021-02-11 00:00:00,260,21-Feb
lin2090410304,2020-06-24 00:00:00,2021-02-11 00:00:00,232,21-Feb
lin2090410319,2020-06-24 00:00:00,2021-02-11 00:00:00,232,21-Feb
lin2090410321,2020-06-24 00:00:00,2021-02-11 00:00:00,232,21-Feb
lin2090398452,2020-06-18 00:00:00,2021-02-11 00:00:00,238,21-Feb
lin2090356899,2020-05-22 00:00:00,2021-02-11 00:00:00,265,21-Feb
lin2090401718,2020-06-19 00:00:00,2021-02-11 00:00:00,237,21-Feb
lin2090440594,2020-07-03 00:00:00,2021-02-11 00:00:00,223,21-Feb
lin2090386859,2020-06-12 00:00:00,2021-02-11 00:00:00,244,21-Feb
lin2090410307,2020-06-24 00:00:00,2021-02-11 00:00:00,232,21-Feb
lin2090387050,2020-06-12 00:00:00,2021-02-11 00:00:00,244,21-Feb
lin2090369961,2020-06-01 00:00:00,2021-01-28 00:00:00,241,21-Jan
lin2090369959,2020-06-01 00:00:00,2021-01-28 00:00:00,241,21-Jan
lin2090382277,2020-06-05 00:00:00,2021-01-28 00:00:00,237,21-Jan
lin2090376335,2020-06-05 00:00:00,2021-01-28 00:00:00,237,21-Jan
lin2090369985,2020-06-01 00:00:00,2021-01-28 00:00:00,241,21-Jan
lin2090344217,2020-05-14 00:00:00,2021-01-28 00:00:00,259,21-Jan
lin2090364069,2020-05-28 00:00:00,2021-01-28 00:00:00,245,21-Jan
lin2090363240,2020-05-27 00:00:00,2021-01-28 00:00:00,246,21-Jan
lin2090363165,2020-05-27 00:00:00,2021-01-28 00:00:00,246,21-Jan
lin2090338768,2020-05-11 00:00:00,2021-01-29 00:00:00,263,21-Jan
lin2090226731,2020-02-20 00:00:00,2021-02-05 00:00:00,351,21-Feb
lin2090398657,2020-06-18 00:00:00,2021-02-08 00:00:00,235,21-Feb
lin2090398465,2020-06-18 00:00:00,2021-02-08 00:00:00,235,21-Feb
lin2090355407,2020-05-21 00:00:00,2021-02-08 00:00:00,263,21-Feb
lin 209036332,2020-05-22 00:00:00,2021-02-08 00:00:00,262,21-Feb
lin2090382603,2020-06-09 00:00:00,2021-02-08 00:00:00,244,21-Feb
lin2090375240,2020-06-04 00:00:00,2021-02-08 00:00:00,249,21-Feb
lin2090404152,2020-06-22 00:00:00,2021-02-09 00:00:00,232,21-Feb
lin2090404151,2020-06-22 00:00:00,2021-02-09 00:00:00,232,21-Feb
lin2090208466,2020-02-10 00:00:00,2021-02-09 00:00:00,365,21-Feb
lin2090406515,2020-06-23 00:00:00,2021-02-09 00:00:00,231,21-Feb
lin2090441238,2020-07-03 00:00:00,2021-02-09 00:00:00,221,21-Feb
lin2090333096,2020-05-07 00:00:00,2021-02-09 00:00:00,278,21-Feb
lin2090452654,2020-07-01 00:00:00,2021-02-09 00:00:00,223,21-Feb
lin2090357062,2020-05-22 00:00:00,2021-02-09 00:00:00,263,21-Feb
lin2090406517,2020-06-23 00:00:00,2021-02-09 00:00:00,231,21-Feb
lin2090363164,2020-05-27 00:00:00,2021-02-09 00:00:00,258,21-Feb
lin2090363241,2020-05-27 00:00:00,2021-02-09 00:00:00,258,21-Feb
lin2090400116,2020-06-19 00:00:00,2021-02-09 00:00:00,235,21-Feb
lin2090406514,2020-06-23 00:00:00,2021-02-09 00:00:00,231,21-Feb
lin2090410318,2020-06-24 00:00:00,2021-02-09 00:00:00,230,21-Feb
